id,name,description,price,image,category,requiresPrescription,stock,salt,manufacturer,mrp,discount,isOTC
"prod_508","Calpol 250mg Batch 508","Calpol 250mg Batch 508 contains Dapagliflozin. Premium quality medicine.",491,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Dapagliflozin","Swastik Pharma Labs",589,24,true
"prod_509","Calpol 20mg Batch 509","Calpol 20mg Batch 509 contains Dapagliflozin. Premium quality medicine.",363,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Dapagliflozin","Swastik Pharma Labs",435,15,true
"prod_510","Combiflam 40mg Batch 510","Combiflam 40mg Batch 510 contains Cetirizine. Premium quality medicine.",27,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cetirizine","Swastik Pharma Labs",32,3,false
"prod_511","Hifenac 100mg Batch 511","Hifenac 100mg Batch 511 contains Amoxicillin. Premium quality medicine.",540,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Amoxicillin","Swastik Pharma Labs",648,24,true
"prod_512","Pan 10mg Batch 512","Pan 10mg Batch 512 contains Cefixime. Premium quality medicine.",147,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Cefixime","Swastik Pharma Labs",176,16,true
"prod_513","Cetzine 100mg Batch 513","Cetzine 100mg Batch 513 contains Azithromycin. Premium quality medicine.",682,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Azithromycin","Swastik Pharma Labs",818,10,false
"prod_514","Acenac 10mg Batch 514","Acenac 10mg Batch 514 contains Diclofenac. Premium quality medicine.",735,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Diclofenac","Swastik Pharma Labs",882,1,true
"prod_515","Okacet 40mg Batch 515","Okacet 40mg Batch 515 contains Metformin. Premium quality medicine.",547,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",656,10,true
"prod_516","Zyrtec 650mg Batch 516","Zyrtec 650mg Batch 516 contains Metformin. Premium quality medicine.",500,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",600,22,true
"prod_517","Zerodol 20mg Batch 517","Zerodol 20mg Batch 517 contains Ibuprofen. Premium quality medicine.",443,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Ibuprofen","Swastik Pharma Labs",531,14,false
"prod_518","Zyrtec 500mg Batch 518","Zyrtec 500mg Batch 518 contains Ibuprofen. Premium quality medicine.",773,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Ibuprofen","Swastik Pharma Labs",927,8,true
"prod_519","Cetzine 40mg Batch 519","Cetzine 40mg Batch 519 contains Sitagliptin. Premium quality medicine.",222,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Sitagliptin","Swastik Pharma Labs",266,4,true
"prod_520","Cetzine 40mg Batch 520","Cetzine 40mg Batch 520 contains Paracetamol. Premium quality medicine.",769,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Paracetamol","Swastik Pharma Labs",922,13,false
"prod_521","Cetzine 10mg Batch 521","Cetzine 10mg Batch 521 contains Vildagliptin. Premium quality medicine.",425,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Vildagliptin","Swastik Pharma Labs",510,9,false
"prod_522","Okacet 100mg Batch 522","Okacet 100mg Batch 522 contains Diclofenac. Premium quality medicine.",810,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",972,16,true
"prod_523","Pan 10mg Batch 523","Pan 10mg Batch 523 contains Diclofenac. Premium quality medicine.",88,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Diclofenac","Swastik Pharma Labs",105,21,true
"prod_524","Pantocid 200mg Batch 524","Pantocid 200mg Batch 524 contains Amoxicillin. Premium quality medicine.",273,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Amoxicillin","Swastik Pharma Labs",327,16,true
"prod_525","Crocin 500mg Batch 525","Crocin 500mg Batch 525 contains Diclofenac. Premium quality medicine.",191,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Diclofenac","Swastik Pharma Labs",229,4,false
"prod_526","Dynapar 650mg Batch 526","Dynapar 650mg Batch 526 contains Teneligliptin. Premium quality medicine.",460,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Teneligliptin","Swastik Pharma Labs",552,18,false
"prod_527","Voveran 500mg Batch 527","Voveran 500mg Batch 527 contains Pantoprazole. Premium quality medicine.",215,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Pantoprazole","Swastik Pharma Labs",258,22,true
"prod_528","Okacet 200mg Batch 528","Okacet 200mg Batch 528 contains Cetirizine. Premium quality medicine.",250,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cetirizine","Swastik Pharma Labs",300,0,false
"prod_529","Pantocid 10mg Batch 529","Pantocid 10mg Batch 529 contains Cetirizine. Premium quality medicine.",644,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cetirizine","Swastik Pharma Labs",772,9,true
"prod_530","Dynapar 650mg Batch 530","Dynapar 650mg Batch 530 contains Diclofenac. Premium quality medicine.",69,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Diclofenac","Swastik Pharma Labs",82,4,false
"prod_531","Brufen 400mg Batch 531","Brufen 400mg Batch 531 contains Dapagliflozin. Premium quality medicine.",223,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Dapagliflozin","Swastik Pharma Labs",267,2,true
"prod_532","Zerodol 200mg Batch 532","Zerodol 200mg Batch 532 contains Cefixime. Premium quality medicine.",517,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cefixime","Swastik Pharma Labs",620,6,true
"prod_533","Zyrtec 10mg Batch 533","Zyrtec 10mg Batch 533 contains Cefixime. Premium quality medicine.",649,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cefixime","Swastik Pharma Labs",778,11,false
"prod_534","Okacet 200mg Batch 534","Okacet 200mg Batch 534 contains Amoxicillin. Premium quality medicine.",485,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Amoxicillin","Swastik Pharma Labs",582,11,true
"prod_535","Hifenac 650mg Batch 535","Hifenac 650mg Batch 535 contains Metformin. Premium quality medicine.",453,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Metformin","Swastik Pharma Labs",543,14,false
"prod_536","Pantocid 400mg Batch 536","Pantocid 400mg Batch 536 contains Azithromycin. Premium quality medicine.",662,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Azithromycin","Swastik Pharma Labs",794,5,false
"prod_537","Crocin 650mg Batch 537","Crocin 650mg Batch 537 contains Paracetamol. Premium quality medicine.",72,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Paracetamol","Swastik Pharma Labs",86,6,true
"prod_538","Crocin 400mg Batch 538","Crocin 400mg Batch 538 contains Amoxicillin. Premium quality medicine.",168,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Amoxicillin","Swastik Pharma Labs",201,24,true
"prod_539","Pantocid 100mg Batch 539","Pantocid 100mg Batch 539 contains Dapagliflozin. Premium quality medicine.",287,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Dapagliflozin","Swastik Pharma Labs",344,21,true
"prod_540","Voveran 400mg Batch 540","Voveran 400mg Batch 540 contains Cetirizine. Premium quality medicine.",749,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cetirizine","Swastik Pharma Labs",898,14,false
"prod_541","Okacet 200mg Batch 541","Okacet 200mg Batch 541 contains Sitagliptin. Premium quality medicine.",316,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Sitagliptin","Swastik Pharma Labs",379,16,false
"prod_542","Crocin 650mg Batch 542","Crocin 650mg Batch 542 contains Cetirizine. Premium quality medicine.",656,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cetirizine","Swastik Pharma Labs",787,11,true
"prod_543","Dynapar 20mg Batch 543","Dynapar 20mg Batch 543 contains Teneligliptin. Premium quality medicine.",197,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Teneligliptin","Swastik Pharma Labs",236,0,true
"prod_544","Voveran 20mg Batch 544","Voveran 20mg Batch 544 contains Aceclofenac. Premium quality medicine.",69,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Aceclofenac","Swastik Pharma Labs",82,23,false
"prod_545","Pan 250mg Batch 545","Pan 250mg Batch 545 contains Diclofenac. Premium quality medicine.",371,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Diclofenac","Swastik Pharma Labs",445,16,true
"prod_546","Hifenac 100mg Batch 546","Hifenac 100mg Batch 546 contains Amoxicillin. Premium quality medicine.",295,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Amoxicillin","Swastik Pharma Labs",354,7,true
"prod_547","Hifenac 200mg Batch 547","Hifenac 200mg Batch 547 contains Cetirizine. Premium quality medicine.",287,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cetirizine","Swastik Pharma Labs",344,0,false
"prod_548","Dynapar 10mg Batch 548","Dynapar 10mg Batch 548 contains Teneligliptin. Premium quality medicine.",584,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Teneligliptin","Swastik Pharma Labs",700,2,true
"prod_549","Dynapar 100mg Batch 549","Dynapar 100mg Batch 549 contains Cefixime. Premium quality medicine.",235,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cefixime","Swastik Pharma Labs",282,17,false
"prod_550","Pan 500mg Batch 550","Pan 500mg Batch 550 contains Pantoprazole. Premium quality medicine.",399,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Pantoprazole","Swastik Pharma Labs",478,13,true
"prod_551","Zerodol 400mg Batch 551","Zerodol 400mg Batch 551 contains Aceclofenac. Premium quality medicine.",309,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",370,14,false
"prod_552","Okacet 500mg Batch 552","Okacet 500mg Batch 552 contains Aceclofenac. Premium quality medicine.",758,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Aceclofenac","Swastik Pharma Labs",909,5,true
"prod_553","Cetzine 40mg Batch 553","Cetzine 40mg Batch 553 contains Azithromycin. Premium quality medicine.",638,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Azithromycin","Swastik Pharma Labs",765,20,true
"prod_554","Zyrtec 650mg Batch 554","Zyrtec 650mg Batch 554 contains Ibuprofen. Premium quality medicine.",226,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Ibuprofen","Swastik Pharma Labs",271,11,true
"prod_555","Combiflam 200mg Batch 555","Combiflam 200mg Batch 555 contains Vildagliptin. Premium quality medicine.",380,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",456,7,true
"prod_556","Zerodol 250mg Batch 556","Zerodol 250mg Batch 556 contains Teneligliptin. Premium quality medicine.",604,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Teneligliptin","Swastik Pharma Labs",724,14,true
"prod_557","Cetzine 10mg Batch 557","Cetzine 10mg Batch 557 contains Paracetamol. Premium quality medicine.",78,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Paracetamol","Swastik Pharma Labs",93,24,true
"prod_558","Zerodol 100mg Batch 558","Zerodol 100mg Batch 558 contains Amoxicillin. Premium quality medicine.",30,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Amoxicillin","Swastik Pharma Labs",36,19,true
"prod_559","Hifenac 200mg Batch 559","Hifenac 200mg Batch 559 contains Sitagliptin. Premium quality medicine.",678,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Sitagliptin","Swastik Pharma Labs",813,3,true
"prod_560","Calpol 100mg Batch 560","Calpol 100mg Batch 560 contains Cetirizine. Premium quality medicine.",492,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Cetirizine","Swastik Pharma Labs",590,21,true
"prod_561","Okacet 200mg Batch 561","Okacet 200mg Batch 561 contains Cetirizine. Premium quality medicine.",416,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cetirizine","Swastik Pharma Labs",499,11,false
"prod_562","Acenac 200mg Batch 562","Acenac 200mg Batch 562 contains Cefixime. Premium quality medicine.",579,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",694,4,true
"prod_563","Acenac 250mg Batch 563","Acenac 250mg Batch 563 contains Dapagliflozin. Premium quality medicine.",805,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Dapagliflozin","Swastik Pharma Labs",966,0,true
"prod_564","Zyrtec 650mg Batch 564","Zyrtec 650mg Batch 564 contains Cefixime. Premium quality medicine.",37,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Cefixime","Swastik Pharma Labs",44,19,true
"prod_565","Brufen 500mg Batch 565","Brufen 500mg Batch 565 contains Diclofenac. Premium quality medicine.",56,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Diclofenac","Swastik Pharma Labs",67,8,true
"prod_566","Brufen 250mg Batch 566","Brufen 250mg Batch 566 contains Dapagliflozin. Premium quality medicine.",383,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Dapagliflozin","Swastik Pharma Labs",459,1,false
"prod_567","Voveran 250mg Batch 567","Voveran 250mg Batch 567 contains Cefixime. Premium quality medicine.",430,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Cefixime","Swastik Pharma Labs",516,22,false
"prod_568","Calpol 650mg Batch 568","Calpol 650mg Batch 568 contains Aceclofenac. Premium quality medicine.",521,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",625,9,false
"prod_569","Combiflam 650mg Batch 569","Combiflam 650mg Batch 569 contains Metformin. Premium quality medicine.",101,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",121,19,true
"prod_570","Brufen 20mg Batch 570","Brufen 20mg Batch 570 contains Metformin. Premium quality medicine.",791,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Metformin","Swastik Pharma Labs",949,14,false
"prod_571","Calpol 20mg Batch 571","Calpol 20mg Batch 571 contains Paracetamol. Premium quality medicine.",768,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Paracetamol","Swastik Pharma Labs",921,12,false
"prod_572","Pan 10mg Batch 572","Pan 10mg Batch 572 contains Metformin. Premium quality medicine.",819,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Metformin","Swastik Pharma Labs",982,15,false
"prod_573","Combiflam 200mg Batch 573","Combiflam 200mg Batch 573 contains Cetirizine. Premium quality medicine.",507,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Cetirizine","Swastik Pharma Labs",608,8,true
"prod_574","Acenac 10mg Batch 574","Acenac 10mg Batch 574 contains Dapagliflozin. Premium quality medicine.",753,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Dapagliflozin","Swastik Pharma Labs",903,13,false
"prod_575","Hifenac 250mg Batch 575","Hifenac 250mg Batch 575 contains Ibuprofen. Premium quality medicine.",570,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Ibuprofen","Swastik Pharma Labs",684,16,false
"prod_576","Brufen 40mg Batch 576","Brufen 40mg Batch 576 contains Ibuprofen. Premium quality medicine.",789,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Ibuprofen","Swastik Pharma Labs",946,12,true
"prod_577","Zyrtec 250mg Batch 577","Zyrtec 250mg Batch 577 contains Azithromycin. Premium quality medicine.",712,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Azithromycin","Swastik Pharma Labs",854,3,true
"prod_578","Cetzine 400mg Batch 578","Cetzine 400mg Batch 578 contains Cefixime. Premium quality medicine.",464,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cefixime","Swastik Pharma Labs",556,14,false
"prod_579","Calpol 200mg Batch 579","Calpol 200mg Batch 579 contains Cefixime. Premium quality medicine.",358,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cefixime","Swastik Pharma Labs",429,15,false
"prod_580","Crocin 40mg Batch 580","Crocin 40mg Batch 580 contains Cetirizine. Premium quality medicine.",698,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cetirizine","Swastik Pharma Labs",837,9,false
"prod_581","Brufen 100mg Batch 581","Brufen 100mg Batch 581 contains Cetirizine. Premium quality medicine.",285,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cetirizine","Swastik Pharma Labs",342,17,true
"prod_582","Okacet 10mg Batch 582","Okacet 10mg Batch 582 contains Sitagliptin. Premium quality medicine.",259,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Sitagliptin","Swastik Pharma Labs",310,11,false
"prod_583","Hifenac 250mg Batch 583","Hifenac 250mg Batch 583 contains Ibuprofen. Premium quality medicine.",222,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Ibuprofen","Swastik Pharma Labs",266,14,true
"prod_584","Zyrtec 200mg Batch 584","Zyrtec 200mg Batch 584 contains Metformin. Premium quality medicine.",287,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",344,15,true
"prod_585","Voveran 10mg Batch 585","Voveran 10mg Batch 585 contains Paracetamol. Premium quality medicine.",132,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Paracetamol","Swastik Pharma Labs",158,1,false
"prod_586","Dolo 20mg Batch 586","Dolo 20mg Batch 586 contains Metformin. Premium quality medicine.",146,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Metformin","Swastik Pharma Labs",175,9,true
"prod_587","Dynapar 10mg Batch 587","Dynapar 10mg Batch 587 contains Vildagliptin. Premium quality medicine.",355,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",426,13,true
"prod_588","Calpol 100mg Batch 588","Calpol 100mg Batch 588 contains Aceclofenac. Premium quality medicine.",341,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Aceclofenac","Swastik Pharma Labs",409,11,false
"prod_589","Acenac 20mg Batch 589","Acenac 20mg Batch 589 contains Glimepiride. Premium quality medicine.",113,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Glimepiride","Swastik Pharma Labs",135,6,true
"prod_590","Cetzine 500mg Batch 590","Cetzine 500mg Batch 590 contains Paracetamol. Premium quality medicine.",148,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Paracetamol","Swastik Pharma Labs",177,23,true
"prod_591","Calpol 200mg Batch 591","Calpol 200mg Batch 591 contains Dapagliflozin. Premium quality medicine.",284,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Dapagliflozin","Swastik Pharma Labs",340,18,true
"prod_592","Calpol 100mg Batch 592","Calpol 100mg Batch 592 contains Cefixime. Premium quality medicine.",709,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Cefixime","Swastik Pharma Labs",850,9,false
"prod_593","Zerodol 40mg Batch 593","Zerodol 40mg Batch 593 contains Diclofenac. Premium quality medicine.",699,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Diclofenac","Swastik Pharma Labs",838,6,true
"prod_594","Combiflam 10mg Batch 594","Combiflam 10mg Batch 594 contains Vildagliptin. Premium quality medicine.",374,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Vildagliptin","Swastik Pharma Labs",448,13,true
"prod_595","Pan 400mg Batch 595","Pan 400mg Batch 595 contains Aceclofenac. Premium quality medicine.",69,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Aceclofenac","Swastik Pharma Labs",82,18,false
"prod_596","Acenac 500mg Batch 596","Acenac 500mg Batch 596 contains Teneligliptin. Premium quality medicine.",534,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Teneligliptin","Swastik Pharma Labs",640,2,false
"prod_597","Brufen 650mg Batch 597","Brufen 650mg Batch 597 contains Aceclofenac. Premium quality medicine.",309,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Aceclofenac","Swastik Pharma Labs",370,4,true
"prod_598","Pantocid 20mg Batch 598","Pantocid 20mg Batch 598 contains Ibuprofen. Premium quality medicine.",408,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","General",false,100,"Ibuprofen","Swastik Pharma Labs",489,14,true
"prod_599","Combiflam 650mg Batch 599","Combiflam 650mg Batch 599 contains Glimepiride. Premium quality medicine.",737,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Glimepiride","Swastik Pharma Labs",884,22,true
"prod_600","Combiflam 650mg Batch 600","Combiflam 650mg Batch 600 contains Cefixime. Premium quality medicine.",453,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Cefixime","Swastik Pharma Labs",543,12,true
"prod_601","Zerodol 100mg Batch 601","Zerodol 100mg Batch 601 contains Amoxicillin. Premium quality medicine.",414,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Amoxicillin","Swastik Pharma Labs",496,20,true
"prod_602","Acenac 100mg Batch 602","Acenac 100mg Batch 602 contains Metformin. Premium quality medicine.",521,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Pain Relief",false,100,"Metformin","Swastik Pharma Labs",625,22,true
"prod_603","Voveran 100mg Batch 603","Voveran 100mg Batch 603 contains Pantoprazole. Premium quality medicine.",58,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Antibiotics",true,100,"Pantoprazole","Swastik Pharma Labs",69,9,false
"prod_604","Dynapar 20mg Batch 604","Dynapar 20mg Batch 604 contains Azithromycin. Premium quality medicine.",152,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Supplements",false,100,"Azithromycin","Swastik Pharma Labs",182,6,true
"prod_605","Acenac 20mg Batch 605","Acenac 20mg Batch 605 contains Pantoprazole. Premium quality medicine.",339,"https://images.unsplash.com/photo-1584308666744-24d59b298f0d?auto=format&fit=crop&w=200&q=80","Diabetes",true,100,"Pantoprazole","Swastik Pharma Labs",406,5,false
